Hour_End,Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
5/19/2004 23:00,5/19/2004 23:00,11138.94634,1504.495908,1310.257129,1289.682307,12639.89121,2716.264284,6131.431178,1031.77092,37762.73928
5/20/2004 0:00,5/20/2004 0:00,10223.42,1310.53125,1207.67561,1143.08244,11092.4816,2441.7138,5351.15587,913.93612,33683.99669
5/20/2004 1:00,5/20/2004 1:00,9441.634591,1189.757726,1146.559253,1032.710608,10001.81727,2225.527788,4768.183664,830.5719889,30636.76289
5/20/2004 2:00,5/20/2004 2:00,8957.060411,1145.100881,1107.205853,972.721633,9314.913422,2091.010968,4437.631238,784.8897686,28810.53417
5/20/2004 3:00,5/20/2004 3:00,8653.174309,1053.627763,1084.049986,930.2943642,8853.630398,1988.61226,4230.456698,755.2758856,27549.12166
5/20/2004 4:00,5/20/2004 4:00,8475.157982,1040.735457,1067.818706,907.7722565,8606.368153,1931.371047,4114.074643,737.3942898,26880.69253
5/20/2004 5:00,5/20/2004 5:00,8534.956508,1028.878298,1060.585319,902.6240033,8492.343076,1913.682759,4104.010217,731.8076591,26768.88784
5/20/2004 6:00,5/20/2004 6:00,8892.142354,1078.831182,1070.859539,941.9602352,9056.030476,1984.491792,4383.386835,762.099939,28169.80235
5/20/2004 7:00,5/20/2004 7:00,9543.943228,1209.026855,1119.440521,1034.413882,10239.63813,2145.77899,4970.281131,835.1282153,31097.65095
5/20/2004 8:00,5/20/2004 8:00,9797.148094,1280.697032,1155.471509,1099.627487,10925.89222,2198.785864,5184.522408,883.5259241,32525.67054
5/20/2004 9:00,5/20/2004 9:00,10266.84372,1340.055585,1196.686128,1158.52651,11507.74414,2314.620218,5287.227505,920.136704,33991.84051
5/20/2004 10:00,5/20/2004 10:00,10761.02825,1409.806173,1242.145761,1215.209199,12084.78173,2453.535895,5509.598797,962.416368,35638.52218
5/20/2004 11:00,5/20/2004 11:00,11351.72483,1482.09446,1277.001462,1281.891589,12823.34327,2621.231376,5870.064466,1001.134081,37708.48553
5/20/2004 12:00,5/20/2004 12:00,11934.84319,1564.584819,1315.508837,1347.54656,13454.76881,2768.277234,6169.667757,1042.201172,39597.39838
5/20/2004 13:00,5/20/2004 13:00,12414.28604,1663.979371,1347.174081,1402.885848,14029.55543,2890.884091,6484.991536,1074.672526,41308.42892
5/20/2004 14:00,5/20/2004 14:00,12809.9778,1700.215506,1397.006606,1465.042282,14739.08571,3022.773833,6788.15676,1117.637763,43039.89626
5/20/2004 15:00,5/20/2004 15:00,13152.93305,1760.800498,1436.244603,1520.682498,15316.21418,3117.130121,7050.178962,1154.586325,44508.77024
5/20/2004 16:00,5/20/2004 16:00,13430.7014,1774.79893,1465.138434,1572.656617,15740.09702,3198.21649,7295.942687,1181.828237,45659.37981
5/20/2004 17:00,5/20/2004 17:00,13583.53611,1811.714551,1460.4777,1599.367164,16113.05034,3231.302974,7455.632524,1198.724475,46453.80584
5/20/2004 18:00,5/20/2004 18:00,13348.92731,1808.938511,1421.599987,1601.191208,16135.29428,3192.797895,7439.770458,1175.440477,46123.96013
5/20/2004 19:00,5/20/2004 19:00,12808.5249,1741.083697,1381.121608,1563.425105,15637.16475,3076.66752,7258.01333,1149.489039,44615.48995
5/20/2004 20:00,5/20/2004 20:00,12227.30535,1668.923035,1315.408631,1491.516385,14887.48058,2943.188623,6927.682118,1098.184908,42559.68962
5/20/2004 21:00,5/20/2004 21:00,12100.07878,1651.680164,1283.604795,1450.100994,14382.77495,2951.059258,6803.046191,1074.192513,41696.53764
5/20/2004 22:00,5/20/2004 22:00,11819.95223,1603.455358,1278.131405,1415.858192,14049.76105,2895.710505,6674.534548,1069.194526,40806.59781
5/20/2004 23:00,5/20/2004 23:00,11029.7548,1469.223551,1221.355089,1291.2718,12885.60334,2683.63591,6046.91331,988.453648,37616.21145
5/21/2004 0:00,5/21/2004 0:00,10106.2788,1296.79617,1140.4954,1153.20276,11322.4089,2414.5655,5331.35275,879.33744,33644.43772
5/21/2004 1:00,5/21/2004 1:00,9387.963904,1200.252613,1126.792248,1040.445155,10058.09068,2222.089866,4814.44356,818.0853979,30668.16343
5/21/2004 2:00,5/21/2004 2:00,8953.167065,1147.949203,1090.231682,979.7043941,9417.909494,2092.678476,4488.446988,776.6630942,28946.7504
5/21/2004 3:00,5/21/2004 3:00,8639.763438,1073.498223,1067.736822,941.6646385,8997.249802,1998.834762,4299.515027,752.1266684,27770.38938
5/21/2004 4:00,5/21/2004 4:00,8394.837373,1080.609544,1050.698554,919.3089615,8701.568317,1935.828817,4167.881972,734.4463097,26985.17985
5/21/2004 5:00,5/21/2004 5:00,8499.920205,1055.944492,1042.167421,907.4827656,8663.892062,1912.236205,4155.384182,733.2784928,26970.30583
5/21/2004 6:00,5/21/2004 6:00,8891.958451,1108.373836,1039.733157,940.6213885,9193.539075,1988.100893,4346.801282,761.7920727,28270.92016
5/21/2004 7:00,5/21/2004 7:00,9517.244642,1233.326539,1091.091964,1033.751629,10289.30557,2142.245393,4939.689667,833.5253217,31080.18073
5/21/2004 8:00,5/21/2004 8:00,9794.218685,1293.634663,1134.105455,1095.92885,11032.18336,2197.851303,5157.391945,881.4125656,32586.72683
5/21/2004 9:00,5/21/2004 9:00,10205.59779,1346.286798,1176.666057,1143.567572,11523.41942,2312.797005,5293.986109,914.8768314,33917.19759
5/21/2004 10:00,5/21/2004 10:00,10801.64678,1407.302021,1231.870431,1201.0019,12085.32286,2475.42299,5580.757349,955.5836127,35738.90795
5/21/2004 11:00,5/21/2004 11:00,11390.00617,1481.597631,1265.845735,1259.345926,12739.6275,2641.361594,5923.068739,981.7602219,37682.61351
5/21/2004 12:00,5/21/2004 12:00,11926.55496,1555.419219,1305.990725,1322.254584,13371.88824,2792.075112,6206.28029,992.6721078,39473.13524
5/21/2004 13:00,5/21/2004 13:00,12294.75201,1622.260459,1333.973013,1373.860649,13901.64408,2903.191131,6443.228232,1038.280235,40911.18981
5/21/2004 14:00,5/21/2004 14:00,12597.37674,1695.330877,1371.25932,1427.571637,14521.10657,3008.57185,6725.222875,1074.055325,42420.4952
5/21/2004 15:00,5/21/2004 15:00,12892.6401,1712.246183,1409.587434,1471.093552,14999.0506,3106.988709,6978.20225,1106.350969,43676.1598
5/21/2004 16:00,5/21/2004 16:00,13153.21778,1746.173061,1444.417361,1516.119053,15434.47471,3187.383945,7182.13779,1128.652751,44792.57646
5/21/2004 17:00,5/21/2004 17:00,13246.98427,1786.507024,1462.264287,1535.842431,15648.41646,3213.813269,7312.969882,1136.322049,45343.11967
5/21/2004 18:00,5/21/2004 18:00,13020.47079,1769.183726,1440.362245,1536.185345,15523.96688,3165.954132,7315.092855,1115.267054,44886.48303
5/21/2004 19:00,5/21/2004 19:00,12427.6635,1715.314612,1403.334942,1493.29228,15037.31221,3045.829408,7095.491242,1084.150381,43302.38857
5/21/2004 20:00,5/21/2004 20:00,11865.41929,1635.157085,1345.179337,1414.26088,14168.04857,2887.906692,6647.292916,1028.831801,40992.09657
5/21/2004 21:00,5/21/2004 21:00,11684.57494,1602.383174,1307.695764,1359.375063,13532.40594,2865.540044,6433.031237,1006.656727,39791.66289
5/21/2004 22:00,5/21/2004 22:00,11454.12233,1563.86587,1299.556141,1333.142152,13248.08451,2813.097202,6307.166026,1007.068598,39026.10283
5/21/2004 23:00,5/21/2004 23:00,10890.70257,1443.587955,1251.346733,1251.464876,12326.83046,2640.758171,5835.896291,950.6966317,36591.28369
5/22/2004 0:00,5/22/2004 0:00,10217.1831,1291.87078,1177.00432,1119.65495,11111.8338,2442.3764,5242.98816,863.58532,33466.49683
5/22/2004 1:00,5/22/2004 1:00,9535.402083,1161.161458,1153.237371,1019.641101,10039.38766,2256.373285,4755.004977,823.4933734,30743.70131
5/22/2004 2:00,5/22/2004 2:00,9042.732269,1093.673667,1111.524998,951.8910999,9316.950108,2112.919195,4429.031088,774.6554333,28833.37786
5/22/2004 3:00,5/22/2004 3:00,8651.593778,1050.448828,1077.177315,904.5875577,8856.820974,2004.627419,4192.187664,746.1863033,27483.62984
5/22/2004 4:00,5/22/2004 4:00,8408.263926,1029.601181,1054.815709,887.0462202,8584.070376,1942.899438,4102.598236,733.8112741,26743.10636
5/22/2004 5:00,5/22/2004 5:00,8309.780162,1015.980935,1043.584177,864.115576,8415.455256,1899.599515,3988.885992,726.2491136,26263.65073
5/22/2004 6:00,5/22/2004 6:00,8344.436632,1025.857536,1026.847704,863.3251206,8557.077721,1900.229168,4070.647495,734.527225,26522.9486
5/22/2004 7:00,5/22/2004 7:00,8335.211338,1040.115755,1027.301944,876.9130118,8834.505714,1895.311946,4217.308062,749.6778937,26976.34566
5/22/2004 8:00,5/22/2004 8:00,8512.948052,1067.519879,1051.558188,918.4050464,9349.516794,1909.969988,4367.007718,783.6771143,27960.60278
5/22/2004 9:00,5/22/2004 9:00,9286.522203,1171.665405,1125.047649,1008.756741,10276.79271,2089.177541,4761.34072,847.4459964,30566.74897
5/22/2004 10:00,5/22/2004 10:00,10022.75051,1263.476799,1194.023696,1086.132503,11093.81853,2300.373814,5127.477302,910.6771274,32998.73028
5/22/2004 11:00,5/22/2004 11:00,10702.91129,1354.187022,1252.756111,1148.538553,11821.19936,2485.153036,5504.173069,955.3289606,35224.2474
5/22/2004 12:00,5/22/2004 12:00,11300.91491,1425.797525,1293.703973,1188.765582,12252.001,2624.229296,5787.261361,986.7125884,36859.38624
5/22/2004 13:00,5/22/2004 13:00,11672.50108,1484.574622,1342.36031,1226.988944,12614.18666,2725.112886,6019.681908,1018.592884,38103.99929
5/22/2004 14:00,5/22/2004 14:00,11902.93178,1528.829491,1384.077077,1261.934785,12875.76492,2794.423329,6160.284326,1047.161691,38955.40739
5/22/2004 15:00,5/22/2004 15:00,12139.17496,1574.810379,1429.026683,1305.344253,13200.93512,2866.84534,6325.82755,1081.119338,39923.08362
5/22/2004 16:00,5/22/2004 16:00,12279.09582,1610.238017,1468.306972,1349.819582,13596.35277,2921.153192,6520.816545,1112.093961,40857.87686
5/22/2004 17:00,5/22/2004 17:00,12280.71438,1626.197285,1496.818351,1381.242181,13845.58597,2946.339252,6672.76937,1131.004831,41380.67162
5/22/2004 18:00,5/22/2004 18:00,12170.49689,1632.278507,1482.886594,1388.931808,13912.78547,2924.352202,6692.427312,1126.447098,41330.60588
5/22/2004 19:00,5/22/2004 19:00,11845.57182,1591.091435,1455.62279,1366.147144,13670.23738,2842.301949,6591.64435,1109.144049,40471.76092
5/22/2004 20:00,5/22/2004 20:00,11437.60987,1526.986357,1398.913688,1312.714641,13115.69071,2739.516512,6356.77557,1072.19954,38960.40689
5/22/2004 21:00,5/22/2004 21:00,11326.20638,1477.635538,1352.544884,1275.811299,12708.67684,2737.455435,6220.44904,1045.860598,38144.64002
5/22/2004 22:00,5/22/2004 22:00,11135.18825,1460.408068,1343.095549,1266.66257,12514.99826,2717.134113,6150.521903,1043.344736,37631.35344
5/22/2004 23:00,5/22/2004 23:00,10569.33792,1359.47564,1287.808973,1183.742392,11741.43829,2567.226885,5789.324315,983.6045362,35481.95895
5/23/2004 0:00,5/23/2004 0:00,9961.2175,1258.40708,1210.69022,1080.77216,10647.5697,2392.5713,5278.23404,898.88478,32728.34678
5/23/2004 1:00,5/23/2004 1:00,9361.643163,1153.036734,1155.23173,998.092478,9755.7969,2223.161447,4822.177816,848.7027509,30317.84302
5/23/2004 2:00,5/23/2004 2:00,8890.383635,1092.061577,1109.436744,936.0407816,9125.626779,2096.14989,4462.228024,796.5746202,28508.50205
5/23/2004 3:00,5/23/2004 3:00,8542.293924,1039.225027,1077.772492,892.7721679,8722.122353,1994.509059,4227.587451,767.7842174,27264.06669
5/23/2004 4:00,5/23/2004 4:00,8286.542115,1000.302319,1053.448107,872.7089651,8486.003177,1930.582715,4080.499693,746.3195313,26456.40662
5/23/2004 5:00,5/23/2004 5:00,8147.932796,983.4024723,1038.583473,856.7561061,8345.32729,1883.870573,3997.614601,735.6094542,25989.09677
5/23/2004 6:00,5/23/2004 6:00,8130.146499,973.6504605,1020.569756,855.0044616,8318.281575,1869.818413,3993.99494,734.28839,25895.7545
5/23/2004 7:00,5/23/2004 7:00,7990.653038,983.1116865,1007.62092,855.8230673,8435.346126,1825.692722,4049.566146,733.978849,25881.79255
5/23/2004 8:00,5/23/2004 8:00,8072.098883,1011.526524,1023.053333,890.9678082,8868.089566,1815.639651,4154.461809,760.7274282,26596.565
5/23/2004 9:00,5/23/2004 9:00,8724.525428,1108.119395,1097.88732,991.5600389,9826.459988,1985.435647,4447.305334,833.137199,29014.43035
5/23/2004 10:00,5/23/2004 10:00,9442.865897,1210.110093,1171.440542,1093.595159,10824.39084,2205.58505,4829.608216,908.0375818,31685.63338
5/23/2004 11:00,5/23/2004 11:00,10097.52199,1291.130033,1228.643485,1181.576354,11642.33194,2405.076499,5179.94734,959.2494321,33985.47708
5/23/2004 12:00,5/23/2004 12:00,10686.85178,1342.716561,1279.496016,1256.104385,12362.08695,2571.960046,5457.640382,1007.575785,35964.43191
5/23/2004 13:00,5/23/2004 13:00,11246.37081,1420.096989,1335.308447,1326.869708,13011.11977,2722.771056,5812.61911,1055.771437,37930.92733
5/23/2004 14:00,5/23/2004 14:00,11709.97867,1469.156318,1382.503663,1387.30217,13485.71695,2840.554369,6116.324478,1096.547459,39488.08407
5/23/2004 15:00,5/23/2004 15:00,12029.23025,1529.994521,1428.719956,1435.059161,13921.93191,2930.047275,6331.8683,1142.193455,40749.04483
5/23/2004 16:00,5/23/2004 16:00,12257.29422,1580.237165,1466.769903,1474.468161,14279.74322,2981.412559,6503.239556,1177.649446,41720.81422
5/23/2004 17:00,5/23/2004 17:00,12391.89669,1606.695681,1493.0257,1504.941717,14430.65056,3007.479469,6624.965242,1201.838093,42261.49316
5/23/2004 18:00,5/23/2004 18:00,12390.08412,1609.43941,1490.013018,1520.789563,14583.19616,2994.096663,6716.052602,1201.866681,42505.53822
5/23/2004 19:00,5/23/2004 19:00,12163.86995,1579.594184,1463.552177,1497.410071,14310.73027,2923.260258,6671.354072,1186.305422,41796.07641
5/23/2004 20:00,5/23/2004 20:00,11822.73973,1532.177503,1416.067313,1438.386913,13711.25426,2824.482866,6502.301458,1152.570409,40399.98045
5/23/2004 21:00,5/23/2004 21:00,11761.9229,1506.269256,1371.814003,1402.326985,13475.37246,2847.073634,6484.303317,1129.477945,39978.5605
5/23/2004 22:00,5/23/2004 22:00,11600.0413,1483.125286,1358.785428,1384.144115,13281.95525,2824.939418,6475.681845,1128.297673,39536.97032
5/23/2004 23:00,5/23/2004 23:00,10894.9191,1378.226395,1285.063491,1278.870902,12262.57465,2641.157214,5959.210298,1040.065687,36740.08773
5/24/2004 0:00,5/24/2004 0:00,10031.4821,1248.54413,1192.64246,1139.42336,10821.6399,2401.2523,5264.93412,922.56106,33022.47943
5/24/2004 1:00,5/24/2004 1:00,9378.071456,1154.109231,1162.975572,1032.321519,9842.411933,2240.708583,4768.034225,851.6607977,30430.29332
5/24/2004 2:00,5/24/2004 2:00,8989.746686,1084.285603,1121.275144,972.1941498,9230.655909,2103.360882,4432.290592,811.4911889,28745.30015
5/24/2004 3:00,5/24/2004 3:00,8668.760825,1042.659671,1085.942517,935.7537706,8829.978912,2004.519544,4205.403753,778.27706,27551.29605
5/24/2004 4:00,5/24/2004 4:00,8507.900781,1032.580328,1066.494847,917.4656542,8633.599549,1937.163841,4125.732165,762.7382678,26983.67543
5/24/2004 5:00,5/24/2004 5:00,8587.097115,1032.224189,1056.373932,905.209384,8697.810048,1920.108633,4159.653582,760.4785525,27118.95544
5/24/2004 6:00,5/24/2004 6:00,8971.809185,1079.064098,1058.737587,946.7082693,9308.779144,1998.828232,4473.634543,794.4877109,28632.04877
5/24/2004 7:00,5/24/2004 7:00,9543.912769,1204.242938,1108.168833,1043.217101,10472.64679,2158.660999,5098.921144,866.8385899,31496.60917
5/24/2004 8:00,5/24/2004 8:00,9928.629237,1275.178146,1150.717711,1111.219305,11180.21031,2225.906576,5357.10019,921.8437961,33150.80527
5/24/2004 9:00,5/24/2004 9:00,10384.60066,1345.876,1207.442452,1159.13641,11686.57677,2346.635991,5414.343998,953.5914505,34498.20374
5/24/2004 10:00,5/24/2004 10:00,10945.25952,1409.270345,1265.663349,1221.270862,12293.27514,2501.786147,5535.56727,997.3866307,36169.47926
5/24/2004 11:00,5/24/2004 11:00,11570.89526,1495.934555,1320.055687,1298.885185,12915.03639,2679.709538,5728.154568,1039.650229,38048.32141
5/24/2004 12:00,5/24/2004 12:00,12121.9049,1587.079776,1377.411403,1362.410519,13476.02008,2835.054774,5961.993826,1077.992461,39799.86775
5/24/2004 13:00,5/24/2004 13:00,12605.08291,1668.183227,1433.039978,1414.50184,13842.92774,2952.301534,6144.13533,1113.157957,41173.33051
5/24/2004 14:00,5/24/2004 14:00,13018.47291,1712.530116,1491.511884,1472.541122,14289.64606,3069.683881,6369.825151,1152.337167,42576.54829
5/24/2004 15:00,5/24/2004 15:00,13361.12368,1767.612418,1551.728149,1525.630103,14725.48896,3179.586702,6703.268783,1193.20131,44007.64011
5/24/2004 16:00,5/24/2004 16:00,13694.02102,1820.285504,1599.404499,1572.177883,15122.2289,3247.893577,7048.091295,1230.992662,45335.09534
5/24/2004 17:00,5/24/2004 17:00,13842.89047,1823.225348,1619.172133,1595.902206,15328.0487,3303.849735,7273.225955,1250.594154,46036.9087
5/24/2004 18:00,5/24/2004 18:00,13668.23495,1825.567864,1593.970452,1588.962253,15328.56418,3279.736484,7365.119982,1233.884764,45884.04093
5/24/2004 19:00,5/24/2004 19:00,13103.9882,1745.793319,1550.994224,1549.695264,14921.76044,3168.54825,7252.89672,1209.791123,44503.46754
5/24/2004 20:00,5/24/2004 20:00,12551.51189,1690.411338,1487.975956,1482.766841,14391.98456,3047.553164,6974.026086,1163.572548,42789.80238
5/24/2004 21:00,5/24/2004 21:00,12456.45802,1691.412721,1440.923617,1450.665273,14031.29242,3065.142684,6843.271418,1140.443211,42119.60936
5/24/2004 22:00,5/24/2004 22:00,12165.63737,1609.762431,1425.724004,1430.427219,13777.40115,3014.221064,6741.36222,1135.540136,41300.07559
5/24/2004 23:00,5/24/2004 23:00,11319.7077,1496.514182,1348.05828,1321.468405,12644.09109,2783.930139,6159.851254,1049.860706,38123.48176
5/25/2004 0:00,5/25/2004 0:00,10377.6781,1327.23115,1245.43663,1179.94855,11135.3924,2508.8939,5405.14532,933.24444,34112.97049
5/25/2004 1:00,5/25/2004 1:00,9653.299491,1193.300133,1183.542073,1073.342946,10076.11221,2323.55218,4804.540194,869.3548915,31177.04412
5/25/2004 2:00,5/25/2004 2:00,9174.991937,1140.078614,1132.27635,1014.493225,9397.897259,2187.797265,4463.661674,827.0511175,29338.24744
5/25/2004 3:00,5/25/2004 3:00,8845.11292,1094.463148,1097.384845,978.7603067,8974.678654,2095.56637,4249.3381,802.5892314,28137.89357
5/25/2004 4:00,5/25/2004 4:00,8632.860201,1081.92193,1077.086975,952.5297237,8757.628637,2039.426111,4141.826738,784.7184383,27467.99875
5/25/2004 5:00,5/25/2004 5:00,8696.400374,1054.445362,1068.590792,939.9246794,8796.019803,2023.695998,4150.371897,779.664186,27509.11309
5/25/2004 6:00,5/25/2004 6:00,9015.711995,1121.274182,1068.2329,980.7930412,9357.291984,2101.827496,4401.601307,809.8496388,28856.58254
5/25/2004 7:00,5/25/2004 7:00,9671.641484,1255.814884,1111.57762,1080.329223,10503.28172,2274.187608,5015.116627,873.1855026,31785.13467
5/25/2004 8:00,5/25/2004 8:00,10034.20209,1336.036692,1151.352082,1140.130489,11125.08854,2316.36157,5248.447418,917.6022524,33269.22113
5/25/2004 9:00,5/25/2004 9:00,10363.01931,1367.971144,1199.61149,1179.062581,11518.61167,2417.969565,5341.13962,952.6757739,34340.06116
5/25/2004 10:00,5/25/2004 10:00,10792.69064,1441.126611,1249.431542,1217.216727,12015.14947,2550.081154,5532.67961,994.523559,35792.89931
5/25/2004 11:00,5/25/2004 11:00,11290.15077,1526.779788,1291.281832,1268.258339,12553.09755,2699.150438,5832.396384,1029.550238,37490.66534
5/25/2004 12:00,5/25/2004 12:00,11845.34166,1606.09112,1348.39858,1319.828884,13126.05012,2848.651536,6134.545017,1069.913614,39298.82053
5/25/2004 13:00,5/25/2004 13:00,12324.23086,1660.725933,1407.631636,1353.141227,13652.57864,2971.642752,6447.634152,1110.165107,40927.75031
5/25/2004 14:00,5/25/2004 14:00,12715.31178,1711.173148,1459.930439,1366.852661,13998.38879,3073.356433,6778.867939,1152.564448,42256.44565
5/25/2004 15:00,5/25/2004 15:00,12950.74269,1711.748588,1496.406956,1367.67934,14156.35146,3153.735393,7118.666639,1185.40218,43140.73324
5/25/2004 16:00,5/25/2004 16:00,13245.89091,1726.759052,1533.904554,1380.876672,14376.71237,3225.838029,7502.246717,1211.778498,44204.0068
5/25/2004 17:00,5/25/2004 17:00,13397.39159,1741.539163,1550.039906,1374.311177,14466.9476,3263.830003,7733.968507,1219.69475,44747.72269
5/25/2004 18:00,5/25/2004 18:00,13252.43167,1735.038217,1516.704669,1354.593456,14303.87773,3239.352586,7753.26919,1172.54021,44327.80773
5/25/2004 19:00,5/25/2004 19:00,12798.35225,1697.048084,1479.593845,1331.563797,13903.28039,3153.379727,7595.039944,1119.276013,43077.53406
5/25/2004 20:00,5/25/2004 20:00,12396.0883,1646.116881,1430.77224,1299.466241,13438.17238,3052.887535,7214.683237,1101.561163,41579.74798
5/25/2004 21:00,5/25/2004 21:00,12441.90575,1659.906467,1393.922374,1296.866839,13317.66205,3086.750163,7098.699675,1090.019735,41385.73305
5/25/2004 22:00,5/25/2004 22:00,12136.54756,1613.200816,1370.028357,1275.251646,12994.28016,3023.557777,7008.32964,1083.845578,40505.04154
5/25/2004 23:00,5/25/2004 23:00,11338.49185,1487.448204,1301.065278,1187.123183,11882.58901,2802.579046,6365.255257,1007.703052,37372.25489
5/26/2004 0:00,5/26/2004 0:00,10344.6647,1343.32056,1208.39886,1073.6917,10597.9189,2540.8038,5653.07535,907.57783,33669.4517
5/26/2004 1:00,5/26/2004 1:00,9451.400197,1221.004423,1156.559243,1005.615666,9793.485044,2313.324861,5085.273711,845.8267423,30872.48989
5/26/2004 2:00,5/26/2004 2:00,9027.514179,1158.738326,1117.409805,953.977658,9148.671112,2185.39751,4721.693376,804.0021193,29117.40409
5/26/2004 3:00,5/26/2004 3:00,8713.274934,1082.126625,1088.344745,930.4053832,8858.318891,2093.872087,4481.897131,777.6355324,28025.87533
5/26/2004 4:00,5/26/2004 4:00,8505.892066,1069.793844,1067.079318,928.8523097,8685.117623,2038.908648,4315.109196,757.2081159,27367.96112
5/26/2004 5:00,5/26/2004 5:00,8530.652303,1036.108212,1058.201701,915.8283822,8619.067241,2030.075366,4279.599978,753.1590261,27222.69221
5/26/2004 6:00,5/26/2004 6:00,8883.345907,1099.85569,1052.826778,955.3718465,9174.743366,2092.27337,4514.254434,781.2700037,28553.9414
5/26/2004 7:00,5/26/2004 7:00,9553.899515,1230.132849,1094.043726,1055.229904,10317.52654,2258.390362,5088.994891,847.4620574,31445.67985
5/26/2004 8:00,5/26/2004 8:00,9890.941145,1290.341002,1133.067186,1116.145723,10998.8005,2319.996199,5316.726831,895.0819165,32961.1005
5/26/2004 9:00,5/26/2004 9:00,10346.36858,1347.532764,1187.864302,1166.880537,11571.8733,2436.36768,5456.331783,935.6180079,34448.83696
5/26/2004 10:00,5/26/2004 10:00,10941.29097,1405.128662,1251.220122,1238.207705,12297.25555,2595.295562,5698.460433,990.4090632,36417.26807
5/26/2004 11:00,5/26/2004 11:00,11564.00547,1494.875036,1309.32062,1322.714778,13144.92723,2771.46057,5961.096848,1028.658837,38597.05938
5/26/2004 12:00,5/26/2004 12:00,12167.36204,1577.7803,1367.355408,1394.03711,13823.21781,2922.522659,6220.682299,1065.724889,40538.68252
5/26/2004 13:00,5/26/2004 13:00,12608.94804,1649.830604,1416.477835,1455.616136,14399.35828,3034.906927,6478.970958,1093.760929,42137.86971
5/26/2004 14:00,5/26/2004 14:00,13026.25812,1724.289841,1472.881842,1523.096801,15089.83492,3137.051894,6796.615723,1135.688206,43905.71734
5/26/2004 15:00,5/26/2004 15:00,13356.92937,1771.487808,1530.431635,1578.531225,15636.77631,3241.619494,7097.078459,1180.205298,45393.0596
5/26/2004 16:00,5/26/2004 16:00,13571.4689,1806.232897,1579.643903,1614.649422,16088.35043,3311.152153,7404.158943,1218.190472,46593.84712
5/26/2004 17:00,5/26/2004 17:00,13699.02458,1807.15765,1595.605889,1621.515662,16240.73971,3357.163095,7605.528278,1233.228625,47159.96349
5/26/2004 18:00,5/26/2004 18:00,13520.12861,1801.6646,1555.591751,1598.787421,16110.28551,3327.834852,7657.098893,1209.453067,46780.8447
5/26/2004 19:00,5/26/2004 19:00,12979.37876,1737.592042,1509.428829,1548.189296,15672.19679,3228.516817,7484.391638,1181.812948,45341.50711
5/26/2004 20:00,5/26/2004 20:00,12471.17728,1663.803029,1438.314224,1480.641181,14897.08268,3102.571659,7185.38803,1133.508348,43372.48644
5/26/2004 21:00,5/26/2004 21:00,12337.36811,1635.859335,1390.019385,1440.822293,14407.87213,3092.635908,7089.395875,1101.029869,42495.0029
5/26/2004 22:00,5/26/2004 22:00,12070.70694,1644.988977,1372.305114,1417.995927,14045.31641,3047.111416,6998.066802,1098.932461,41695.42404
5/26/2004 23:00,5/26/2004 23:00,11224.48861,1492.770212,1300.610411,1297.876371,12854.75954,2824.756365,6409.577684,1016.896748,38421.73594
5/27/2004 0:00,5/27/2004 0:00,10312.6479,1339.47815,1209.25484,1175.60358,11395.7124,2564.1437,5658.09782,909.10914,34564.04753
5/27/2004 1:00,5/27/2004 1:00,9621.637459,1225.38356,1130.229621,1070.006757,10229.75851,2397.013555,5048.489114,836.05789,31558.57647
5/27/2004 2:00,5/27/2004 2:00,9151.531449,1164.363223,1093.036082,1011.928112,9598.421871,2262.871333,4696.241547,797.8151944,29776.20881
5/27/2004 3:00,5/27/2004 3:00,8826.004657,1104.849761,1068.668126,978.4773494,9249.559212,2160.998046,4466.756967,770.8202945,28626.13441
5/27/2004 4:00,5/27/2004 4:00,8569.18375,1116.074046,1053.1562,961.3017438,9016.700518,2094.447921,4311.399695,753.3397103,27875.60359
5/27/2004 5:00,5/27/2004 5:00,8577.774846,1089.771015,1049.464002,951.0962883,9002.369318,2073.301214,4318.126923,751.7365849,27813.64019
5/27/2004 6:00,5/27/2004 6:00,8964.185509,1130.886877,1054.620736,985.3864483,9588.500403,2151.611237,4584.751213,782.2343173,29242.17674
5/27/2004 7:00,5/27/2004 7:00,9574.305163,1225.281029,1100.913218,1072.279941,10622.72578,2312.8689,5145.951272,848.75585,31903.08116
5/27/2004 8:00,5/27/2004 8:00,9958.075777,1289.672523,1138.774125,1142.513935,11242.95794,2389.319506,5388.853004,896.2917863,33446.45859
5/27/2004 9:00,5/27/2004 9:00,10477.06092,1346.255498,1180.104003,1210.205048,11914.44556,2519.78583,5532.032885,937.0400552,35116.92979
5/27/2004 10:00,5/27/2004 10:00,11097.09714,1431.543326,1223.56854,1284.309537,12683.50915,2692.413287,5814.269361,985.696454,37212.4068
5/27/2004 11:00,5/27/2004 11:00,11761.52922,1523.770585,1259.945978,1361.807407,13561.58456,2882.101734,6234.201254,1024.379815,39609.32055
5/27/2004 12:00,5/27/2004 12:00,12258.46428,1595.58028,1282.958324,1407.712527,14181.73312,3027.873069,6606.508837,1057.912227,41418.74266
5/27/2004 13:00,5/27/2004 13:00,12668.21509,1704.873974,1296.312147,1426.589626,14777.44692,3136.159551,6925.357005,1082.295365,43017.24968
