"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-02-23","0.00","0.0","0.0","65","90","45"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-02-24","0.00","0.0","0.0","71","82","52"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-02-25","0.00","0.0","0.0","55","63","39"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-02-26","0.01","0.0","0.0","50","73","35"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-02-27","0.00","0.0","0.0","71","83","67"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-02-28","0.00","0.0","0.0","75","82","66"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-01","0.00","0.0","0.0","71","73","45"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-02","0.00","0.0","0.0","55","67","40"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-03","0.00","0.0","0.0","51","70","34"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-04","0.78","0.0","0.0","58","60","52"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-05","0.44","0.0","0.0","63","75","59"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-06","0.00","0.0","0.0","72","85","68"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-07","0.00","0.0","0.0","70","77","59"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-08","0.00","0.0","0.0","65","76","59"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-09","0.00","0.0","0.0","71","81","66"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-10","0.00","0.0","0.0","69","83","57"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-11","0.68","0.0","0.0","66","68","60"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-12","0.00","0.0","0.0","55","64","48"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-13","0.02","0.0","0.0","54","69","44"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-14","0.00","0.0","0.0","54","72","39"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-15","0.00","0.0","0.0","57","75","41"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-16","0.01","0.0","0.0","67","80","60"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-17","0.00","0.0","0.0","71","83","65"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-18","0.00","0.0","0.0","71","84","56"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-19","0.00","0.0","0.0","73","84","64"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-20","0.00","0.0","0.0","73","85","64"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-21","0.00","0.0","0.0","71","84","63"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-22","0.00","0.0","0.0","73","83","65"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-23","0.00","0.0","0.0","74","86","66"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-24","0.09","0.0","0.0","72","83","64"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-25","0.00","0.0","0.0","67","82","49"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-26","0.00","0.0","0.0","71","86","54"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-27","0.00","0.0","0.0","75","84","68"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-28","0.00","0.0","0.0","77","88","70"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-29","1.31","0.0","0.0","72","85","61"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-30","0.00","0.0","0.0","67","81","52"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-03-31","0.00","0.0","0.0","67","86","48"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-01","0.00","0.0","0.0","71","79","65"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-02","0.77","0.0","0.0","71","79","57"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-03","0.00","0.0","0.0","66","87","48"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-04","0.00","0.0","0.0","70","88","50"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-05","0.00","0.0","0.0","68","74","49"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-06","0.00","0.0","0.0","60","78","44"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-07","0.00","0.0","0.0","62","80","43"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-08","0.00","0.0","0.0","67","81","53"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-09","0.00","0.0","0.0","71","82","63"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-10","0.07","0.0","0.0","74","81","71"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-11","0.10","0.0","0.0","71","73","63"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-12","0.00","0.0","0.0","67","79","59"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-13","0.00","0.0","0.0","72","84","62"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-14","0.00","0.0","0.0","71","83","58"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-15","0.00","0.0","0.0","74","85","66"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-16","0.00","0.0","0.0","76","86","68"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-17","0.05","0.0","0.0","72","79","60"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-18","0.00","0.0","0.0","69","81","61"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-19","0.00","0.0","0.0","74","86","67"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-20","0.00","0.0","0.0","76","88","69"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-21","0.00","0.0","0.0","78","89","71"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-22","0.00","0.0","0.0","70","73","56"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-23","0.00","0.0","0.0","63","77","50"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-24","0.00","0.0","0.0","62","82","44"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-25","0.00","0.0","0.0","72","91","60"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-26","0.00","0.0","0.0","81","92","62"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-27","0.00","0.0","0.0","67","85","46"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-28","0.00","0.0","0.0","79","95","71"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-29","0.07","0.0","0.0","83","92","66"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-04-30","0.09","0.0","0.0","66","78","51"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-01","0.00","0.0","0.0","67","89","48"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-02","0.00","0.0","0.0","73","91","50"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-03","0.00","0.0","0.0","80","94","64"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-04","0.00","0.0","0.0","70","80","50"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-05","0.00","0.0","0.0","67","86","51"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-06","0.00","0.0","0.0","69","88","49"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-07","0.00","0.0","0.0","72","88","53"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-08","0.00","0.0","0.0","73","86","58"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-09","0.05","0.0","0.0","72","80","63"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-10","0.00","0.0","0.0","76","84","71"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-11","0.00","0.0","0.0","78","90","69"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-12","0.00","0.0","0.0","76","90","63"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-13","0.00","0.0","0.0","73","88","56"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-14","0.00","0.0","0.0","74","92","56"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-15","0.00","0.0","0.0","77","92","62"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-16","0.00","0.0","0.0","78","87","69"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-17","0.12","0.0","0.0","77","87","71"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-18","0.00","0.0","0.0","81","93","76"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-19","0.00","0.0","0.0","83","96","75"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-20","0.75","0.0","0.0","76","83","68"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-21","0.58","0.0","0.0","76","79","63"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-22","0.14","0.0","0.0","67","76","62"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-23","0.26","0.0","0.0","71","86","60"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-24","0.00","0.0","0.0","69","88","54"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-25","0.00","0.0","0.0","75","95","59"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-26","0.00","0.0","0.0","82","93","77"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-27","0.00","0.0","0.0","85","98","77"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-28","1.07","0.0","0.0","84","94","68"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-29","0.00","0.0","0.0","75","87","70"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-30","0.00","0.0","0.0","78","88","67"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-05-31","0.02","0.0","0.0","77","86","68"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-01","0.03","0.0","0.0","75","89","64"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-02","0.00","0.0","0.0","81","92","72"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-03","1.04","0.0","0.0","82","93","70"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-04","0.01","0.0","0.0","76","90","68"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-05","0.83","0.0","0.0","77","91","68"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-06","0.00","0.0","0.0","78","92","70"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-07","0.00","0.0","0.0","81","95","66"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-08","0.00","0.0","0.0","81","93","70"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-09","0.00","0.0","0.0","81","91","72"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-10","0.00","0.0","0.0","80","92","66"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-11","0.00","0.0","0.0","82","94","70"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-12","0.00","0.0","0.0","83","95","72"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-13","0.00","0.0","0.0","84","96","74"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-14","0.02","0.0","0.0","85","95","78"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-15","0.00","0.0","0.0","85","98","76"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-16","0.00","0.0","0.0","86","98","77"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-17","0.00","0.0","0.0","87","100","77"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-18","0.00","0.0","0.0","87","98","79"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-19","0.00","0.0","0.0","83","92","74"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-20","0.00","0.0","0.0","85","96","73"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-21","0.00","0.0","0.0","85","96","73"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-22","0.00","0.0","0.0","85","99","77"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-23","0.00","0.0","0.0","89","102","77"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-24","0.06","0.0","0.0","83","85","73"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-25","0.00","0.0","0.0","81","90","75"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-26","0.43","0.0","0.0","80","93","74"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-27","0.01","0.0","0.0","80","92","71"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-28","0.00","0.0","0.0","79","93","70"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-29","0.00","0.0","0.0","84","97","73"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-06-30","0.00","0.0","0.0","88","98","80"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-01","0.00","0.0","0.0","87","97","79"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-02","0.00","0.0","0.0","87","98","78"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-03","0.00","0.0","0.0","86","98","75"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-04","0.00","0.0","0.0","87","99","76"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-05","0.00","0.0","0.0","86","98","76"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-06","0.32","0.0","0.0","87","99","74"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-07","0.52","0.0","0.0","83","98","73"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-08","0.00","0.0","0.0","83","97","73"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-09","0.00","0.0","0.0","87","98","74"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-10","0.00","0.0","0.0","86","98","74"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-11","0.00","0.0","0.0","86","98","74"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-12","0.00","0.0","0.0","85","98","73"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-13","0.00","0.0","0.0","85","99","71"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-14","0.00","0.0","0.0","85","100","72"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-15","0.22","0.0","0.0","87","102","72"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-16","0.00","0.0","0.0","80","97","70"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-17","0.00","0.0","0.0","85","97","74"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-18","0.00","0.0","0.0","85","98","74"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-19","0.00","0.0","0.0","87","100","72"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-20","0.00","0.0","0.0","87","101","75"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-21","0.00","0.0","0.0","88","101","72"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-22","0.00","0.0","0.0","88","101","75"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-23","0.00","0.0","0.0","88","101","75"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-24","0.00","0.0","0.0","85","101","77"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-25","0.00","0.0","0.0","86","100","77"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-26","0.00","0.0","0.0","88","101","76"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-27","0.00","0.0","0.0","85","101","70"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-28","0.00","0.0","0.0","88","102","73"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-29","0.00","0.0","0.0","90","106","75"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-30","0.00","0.0","0.0","91","105","74"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-07-31","0.00","0.0","0.0","88","99","74"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-01","0.00","0.0","0.0","85","99","69"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-02","0.01","0.0","0.0","85","89","77"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-03","0.04","0.0","0.0","81","95","76"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-04","0.00","0.0","0.0","84","98","73"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-05","0.00","0.0","0.0","87","101","74"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-06","0.00","0.0","0.0","88","102","78"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-07","2.87","0.0","0.0","80","85","71"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-08","0.00","0.0","0.0","81","93","73"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-09","0.00","0.0","0.0","84","96","73"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-10","0.00","0.0","0.0","85","98","73"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-11","0.00","0.0","0.0","86","98","74"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-12","0.00","0.0","0.0","87","99","77"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-13","0.00","0.0","0.0","87","99","76"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-14","0.00","0.0","0.0","87","99","78"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-15","0.00","0.0","0.0","87","98","77"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-16","0.00","0.0","0.0","88","100","80"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-17","0.00","0.0","0.0","89","100","80"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-18","0.00","0.0","0.0","87","100","77"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-19","0.00","0.0","0.0","87","100","72"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-20","0.00","0.0","0.0","87","99","75"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-21","0.00","0.0","0.0","87","97","74"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-22","0.00","0.0","0.0","86","99","71"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-23","0.00","0.0","0.0","86","101","71"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-24","0.00","0.0","0.0","82","96","76"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-25","0.05","0.0","0.0","82","90","75"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-26","7.47","0.0","0.0","78","78","74"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-27","2.20","0.0","0.0","74","76","71"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-28","0.35","0.0","0.0","75","85","70"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-29","0.00","0.0","0.0","79","89","71"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-30","0.00","0.0","0.0","80","92","69"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-08-31","0.00","0.0","0.0","78","93","66"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-01","0.00","0.0","0.0","79","94","67"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-02","0.00","0.0","0.0","79","94","66"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-03","0.00","0.0","0.0","79","92","68"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-04","0.00","0.0","0.0","79","91","66"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-05","0.00","0.0","0.0","81","95","69"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-06","0.00","0.0","0.0","80","87","59"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-07","0.00","0.0","0.0","69","84","53"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-08","0.00","0.0","0.0","70","85","54"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-09","0.00","0.0","0.0","73","87","59"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-10","0.00","0.0","0.0","72","87","59"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-11","0.00","0.0","0.0","72","87","58"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-12","0.00","0.0","0.0","73","92","55"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-13","0.00","0.0","0.0","75","92","60"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-14","0.00","0.0","0.0","80","94","66"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-15","0.00","0.0","0.0","80","92","65"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-16","0.00","0.0","0.0","82","93","74"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-17","0.00","0.0","0.0","81","93","71"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-18","0.00","0.0","0.0","81","95","69"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-19","0.00","0.0","0.0","84","94","76"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-20","0.00","0.0","0.0","85","95","77"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2017-09-21","0.00","0.0","0.0","85","96","74"
